time,ideal_flux,noise,observed_flux
1.1016000000000001,1.059588853927112,-0.0005636445667730974,1.059025209360339
1.122,1.0693653305812805,0.008566637410608353,1.0779319679918888
1.1424,1.0780037401766225,0.0013303444476633578,1.0793340846242858
1.1628,1.0853623535622967,0.006049437954795628,1.0914117915170924
1.1832,1.0913204390208486,-0.012686441873619272,1.0786339971472294
1.2036,1.095780243096233,-0.007254823319742762,1.0885254197764902
1.2240000000000002,1.0986685944207868,-0.01344920895551902,1.0852193854652679
1.2444000000000002,1.099938104227395,-0.007191063230810826,1.0927470409965843
1.2648000000000001,1.0995679438502144,-0.016262925640889082,1.0833050182093253
1.2852000000000001,1.0975641864576167,-0.03452565204663354,1.0630385344109832
1.3056,1.093959707410582,0.003548522845075057,1.0975082302556571
1.326,1.0888136448813546,-0.008035618724165238,1.0807780261571893
1.3464,1.0822104295819062,-0.03260396693932089,1.0496064626425852
1.3668,1.0742583995213215,0.009255645110515484,1.083514044631837
1.3872,1.065088022519575,-0.018145967287664846,1.04694205523191
1.4076000000000002,1.0548497556406669,0.001038907915922779,1.0558886635565896
1.4280000000000002,1.0437115766650933,0.014581811243550737,1.058293387908644
1.4484000000000001,1.0318562281024213,0.0025796582151482133,1.0344358863175696
1.4688,1.0194782189610707,0.022788013690866013,1.0422662326519367
1.4892,1.00678063346683,-0.024696516407073054,0.9820841170597571
1.5096,0.9939717990890056,0.00804683282355098,1.0020186319125566
1.53,0.9812618685414275,-0.013696201818806264,0.9675656667226212
1.5504000000000002,0.9688593718369272,-0.017415942983637637,0.9514434288532895
1.5708000000000002,0.9569677949652391,-0.01157699329528831,0.9453908016699508
1.5912000000000002,0.9457822413274682,-0.006231050642547454,0.9395511906849208
1.6116000000000001,0.9354862307024897,0.0011233068445949087,0.9366095375470846
1.6320000000000001,0.9262486882641826,-0.02330299681566713,0.9029456914485154
1.6524,0.91822117305026,0.018016529739083742,0.9362377027893437
1.6728,0.9115353913548119,0.009313248794609198,0.920848640149421
1.6932,0.9063010358419737,-0.030724873725544475,0.8755761621164293
1.7136,0.9026039858340731,0.029765043875911994,0.932369029709985
1.7340000000000002,0.90050489830187,0.03791778352061166,0.9384226818224817
1.7544000000000002,0.9000382126743122,0.023575591423193015,0.9236138040975052
1.7748000000000002,0.9012115857957498,-0.0035984967162470184,0.8976130890795028
1.7952000000000001,0.9040057663011848,-0.02141505243021085,0.882590713870974
1.8156,0.9083749104706638,0.021089034538622733,0.9294639450092865
1.836,0.9142473343806348,-0.008063538939463592,0.9061837954411712
1.8564,0.9215266900118293,0.02444890140764855,0.9459755914194778
1.8768000000000002,0.930093546017436,0.004165499561537206,0.9342590455789732
1.8972000000000002,0.9398073472161272,0.019532780729674255,0.9593401279458015
1.9176000000000002,0.9505087206608187,0.007127327943488038,0.9576360486043067
1.9380000000000002,0.9620220904478199,0.014131463363838963,0.9761535538116589
1.9584000000000001,0.9741585583655766,0.00021000041441640956,0.9743685587799931
1.9788000000000001,0.9867190031206131,0.0357174098781167,1.0224364129987298
1.9992,0.9994973472921181,0.0025382418540723984,1.0020355891461905
2.0196,1.0122839384147164,0.008039787268894033,1.0203237256836104
2.04,1.0248689887164855,0.03766301394112509,1.0625320026576106
2.0604,1.0370460170769276,-0.02695518122284893,1.0100908358540786
2.0808,1.0486152367331847,-0.025409699969714674,1.02320553676347
2.1012,1.0593868331528846,0.019387934163160224,1.0787747673160448
2.1216,1.0691840782940287,-0.0234624681022832,1.0457216101917455
2.1420000000000003,1.0778462301567024,0.038872423712985854,1.1167186538696883
2.1624000000000003,1.0852311700540793,-0.008272379615194947,1.0769587904388844
2.1828000000000003,1.0912177343333924,-0.014949096228815156,1.0762686381045772
2.2032000000000003,1.0957077022906572,0.03845884052960769,1.134166542820265
2.2236000000000002,1.0986274076637144,0.029610295828688488,1.128237703492403
2.244,1.099928947264059,0.0373511792085314,1.1372801264725905
2.2644,1.0995909669176027,0.018120893165507707,1.1177118600831104
2.2848,1.0976190118195552,-0.01722451370109405,1.0803944981184612
2.3052,1.0940454355551983,0.03820129906198067,1.132246734617179
2.3256,1.0889288692792398,-0.005360067419027607,1.0835688018602123
2.346,1.0823532597628427,0.016049127915927903,1.0984023876787705
2.3664,1.074426492090957,0.01894503935547496,1.0933715314464318
2.3868,1.0652786196071584,-0.003100201861816684,1.0621784177453417
2.4072,1.0550597301470404,0.012281587406921606,1.0673413175539619
2.4276,1.0439374835685589,0.018444133431330535,1.0623816169998894
2.4480000000000004,1.0320943609807207,0.007528510623112589,1.0396228716038334
2.4684000000000004,1.0197246708021261,-0.02198801581168389,0.9977366549904423
2.4888000000000003,1.0070313607705301,0.00596476348412112,1.0129961242546512
2.5092000000000003,0.9942226882083357,0.02652771793374061,1.0207504061420762
2.5296000000000003,0.9815088031744866,-0.013891357194627309,0.9676174459798593
2.5500000000000003,0.9690983005625051,-0.0029926908065534153,0.9661056097559517
2.5704000000000002,0.9571947977139049,-0.00870307103443275,0.9484917266794721
2.5908,0.9459935936975884,0.036985274569586835,0.9829788682671752
2.6112,0.9356784650659534,0.01344589514024871,0.9491243602062022
2.6316,0.9264186506592802,0.008149236724822208,0.9345678873841025
2.652,0.9183660749282816,-0.015398321488906328,0.9029677534393753
2.6724,0.9116528553313674,0.010784983825836345,0.9224378391572038
2.6928,0.9063891347023985,-0.013486653213147522,0.8929024814892509
2.7132,0.9026612741529633,0.0006366111654870236,0.9032978853184503
2.7336,0.9005304361579705,-0.01271692156757762,0.8878135145903928
2.754,0.90003158107167,0.013528665898929995,0.9135602469706
2.7744,0.9011728935381211,0.011531816332298819,0.91270470987042
2.7948000000000004,0.9039356482069073,-0.004165975111559897,0.8997696730953474
2.8152000000000004,0.9082745169572825,0.007920134253232906,0.9161946512105154
2.8356000000000003,0.9141183125901662,-0.021861230174610117,0.892257082415556
2.8560000000000003,0.9213711567863383,-0.029825151854112112,0.8915460049322261
2.8764000000000003,0.92991405316831,0.008787834025290738,0.9387018871936007
2.8968000000000003,0.9396068396568724,0.0033334699074505808,0.942940309564323
2.9172000000000002,0.950290488090285,0.012700628737842128,0.9629911168281272
2.9376,0.9617897133765824,0.04766289549727884,1.0094526088738611
2.958,0.9739158493710105,0.01888958973980828,0.9928054391108188
2.9784,0.9864699442944821,-0.018256444508883172,0.9682134997855989
2.9988,0.9992460249069645,0.02234032576191706,1.0215863506688816
3.0192,1.0120344758809712,-0.026318148210230423,0.9857163276707408
3.0396,1.024625478930264,-0.009231692096294179,1.0153937868339697
3.06,1.0368124552684679,-0.0013648321064926247,1.0354476231619754
3.0804,1.048395454917676,0.03426685443298733,1.0826623093506633
3.1008000000000004,1.059184437259143,-0.014895096440968798,1.0442893408181741
3.1212000000000004,1.0690023890025377,-0.01652877077318029,1.0524736182293575
3.1416000000000004,1.0776882284176839,-0.001969050488508646,1.0757191779291753
3.1620000000000004,1.0850994481794691,-0.013269565727242147,1.071829882452227
3.1824000000000003,1.09111445346515,0.02253271844213014,1.1136471719072802
3.2028000000000003,1.0956345569432173,-0.021598630167268467,1.074035926775949
3.2232000000000003,1.0985855979223318,-0.02294937304822205,1.0756362248741098
3.2436000000000003,1.0999191590951813,-0.008756400894888682,1.0911627582002927
3.2640000000000002,1.0996133609143173,-0.009960649013846098,1.089652711900471
3.2844,1.09767322056676,0.038590641076339714,1.1362638616430998
3.3048,1.0941305696577308,0.018988416138515218,1.113118985796246
3.3252,1.0890435319540546,0.001751024827703818,1.0907945567817583
3.3456,1.0824955697558323,-0.02450871037660336,1.057986859379229
3.366,1.0745941145424183,0.016887259528030944,1.0914813740704492
3.3864,1.0654688043595022,-0.020004306947791296,1.0454644974117109
3.4068,1.0552693568662332,-0.030895421935552232,1.024373934930681
3.4272,1.0441631129389983,0.023760595847046036,1.0679237087860443
3.4476000000000004,1.0323322911335935,0.006338852238496993,1.0386711433720905
3.4680000000000004,1.0199709980514406,0.01841717647561638,1.0383881745270571
3.4884000000000004,1.0072820436603345,0.006374553058860424,1.0136565967191948
3.5088000000000004,0.9944736138203072,0.017136612238053822,1.011610226058361
3.5292000000000003,0.981755854607995,-0.013020511866002938,0.968735342741992
3.5496000000000003,0.9693374244800118,-0.020684856835689294,0.9486525676443225
3.5700000000000003,0.9574220708434927,0.01363189036563254,0.9710539612091252
3.5904000000000003,0.9462052872015229,-0.016068193283476823,0.930137093918046
3.6108000000000002,0.9358711057191901,-0.013790995555004012,0.9220801101641861
3.6312,0.9265890778341712,-0.009110650070346863,0.9174784277638244
3.6516,0.9185114924505414,0.0003495831805011346,0.9188610756310426
3.672,0.9117708773565047,-0.007079878225069679,0.904690999131435
3.6924,0.9064778248599253,-0.027499025868360377,0.878978798991565
3.7128,0.9027191773161487,-0.01287236805665781,0.8898468092594909
3.7332,0.9005566023178969,-0.04446806304448853,0.8560885392734083
3.7536000000000005,0.9000255809238937,0.01250462902054375,0.9125302099444375
3.7740000000000005,0.9011348255262086,-0.03204115311213495,0.8690936724140736
3.7944000000000004,0.9038661369072857,-0.02208766678856901,0.8817784701187167
3.8148000000000004,0.9081747028319039,0.001043301585219488,0.9092180044171234
3.8352000000000004,0.9139898332751112,-0.014791259927826267,0.8991985733472849
3.8556000000000004,0.9212161202233549,0.030860291908134718,0.9520764121314895
3.8760000000000003,0.9297350030201151,-0.02585713819446897,0.9038778648256461
3.8964000000000003,0.9394067135736415,0.005341017386983659,0.9447477309606251
3.9168000000000003,0.9500725695120452,-0.0007856563645499121,0.9492869131474954
3.9372000000000003,0.961557577662282,-0.02336186995482395,0.9381957077074581
3.9576000000000002,0.973673305138116,0.010465533210635074,0.984138838348751
3.978,0.9862209709315363,-0.0034309266244449623,0.9827900443070913
3.9984,0.9989947072843269,0.015435811024273348,1.0144305183086002
4.018800000000001,1.011784937330936,0.01647008307927463,1.0282550204102106
4.0392,1.0243818135961338,0.0432647189856138,1.0676465325817477
4.0596000000000005,1.0365786609325336,0.02673055898872784,1.0633092199212615
4.08,1.0481753674101715,-0.007383636758848872,1.0407917306513226
4.1004000000000005,1.0589816675243295,-0.004787583551518528,1.054194083972811
4.1208,1.0688202638544555,0.021993191917742263,1.0908134557721978
4.1412,1.0775297359575917,0.013105274614451956,1.0906350105720437
4.1616,1.0849671887704937,0.012802630521951842,1.0977698192924454
4.182,1.0910105970684998,-0.03233912088621669,1.058671476182283
4.2024,1.095560807515939,-0.0004865224879787127,1.0950742850279604
4.2228,1.0985431654607325,-0.014760618184113774,1.0837825472766187
4.2432,1.09990873978259,0.005598491980864765,1.1055072317634547
4.2636,1.0996351256989052,-0.0019630077928591587,1.097672117906046
4.284000000000001,1.0977268123568193,0.01820357816185184,1.1159303905186713
4.3044,1.094215109180426,0.0063443643038260415,1.100559473484252
4.324800000000001,1.0891576321815268,0.015726559242179524,1.1048841914237064
4.3452,1.0826373586619675,-0.009328381934718862,1.0733089767272486
4.365600000000001,1.0747612658169106,-0.01888892511836501,1.0558723406985455
4.386,1.0656585755752956,-0.00820099386405097,1.0574575817112446
4.4064000000000005,1.0554786344741296,-0.0003404082772288119,1.0551382261969007
4.4268,1.044388463351214,0.0075830347111016366,1.0519714980623156
4.4472000000000005,1.032570017058143,0.045186179013817045,1.0777561960719602
4.4676,1.0202171991530773,-0.0008451430332128539,1.0193720561198645
4.488,1.0075326805527933,-0.01911890000985554,0.9884137805429378
4.5084,0.9947245743399373,-0.006919635513987729,0.9878049388259496
4.5288,0.982003021281441,-0.009271919492921884,0.9727311017885192
4.5492,0.9695767420790102,0.009629629475469244,0.9792063715544794
4.5696,0.9576496129184219,-0.030815940288892497,0.9268336726295294
4.590000000000001,0.9464173205021001,0.0012652398840066342,0.9476825603861068
4.6104,0.9360641514453766,0.003130130759307512,0.939194282204684
4.630800000000001,0.9267599687123446,0.0046436207240055155,0.93140358943635
4.6512,0.9186574246985032,-0.011946321379307255,0.9067111033191959
4.671600000000001,0.9118894566847322,-0.00475843459472014,0.9071310220900121
4.692,0.9065671057543389,-0.02848121817965063,0.8780858875746882
4.712400000000001,0.9027776949578815,-0.009866397667243882,0.8929112972906377
4.7328,0.9005833966163699,-0.010857229520334355,0.8897261670960355
4.7532000000000005,0.9000202122688837,0.00832100092522851,0.9083412131941122
4.7736,0.9010973820004704,-0.023123648636438256,0.8779737333640322
4.7940000000000005,0.9037972328413915,0.015623962034199869,0.9194211948755914
4.8144,0.9080754687250084,0.029889690889827375,0.9379651596148358
4.8348,0.913861897247015,-0.04139970050027065,0.8724621967467444
4.8552,0.9210615813021743,0.00852517461556202,0.9295867559177363
4.8756,0.9295563967038297,0.013538160700604911,0.9430945574044346
4.896000000000001,0.9392069702305398,-0.012748740511044581,0.9264582297194952
4.9164,0.9498549663025914,-0.007945436286575954,0.9419095300160154
4.936800000000001,0.9613256847712146,-0.0026576115517391126,0.9586680732194754
4.9572,0.9734309271989348,-0.005955817588034567,0.9674751096109002
4.977600000000001,0.9859720846044271,-0.006180259380942445,0.9797918252234846
4.998,0.9987433960116647,-0.03352007612659953,0.9652233198850652
5.018400000000001,1.0115353243408312,0.023046631295662402,1.0345819556364935
5.0388,1.0241379942532176,0.02159237184073642,1.045730366093954
5.059200000000001,1.0363446355458963,-0.016267285184084056,1.0200773503618121
5.0796,1.0479549756008635,-0.02932848655605028,1.0186264890448131
5.1000000000000005,1.0587785252292474,0.01042129752905517,1.0691998227583026
5.1204,1.0686377040001833,-0.011515759396261323,1.057121944603922
5.1408000000000005,1.0773707537775503,0.0028390632664155933,1.080209817043966
5.1612,1.0848343926625748,-0.0063865683429019035,1.078447824319673
5.1816,1.0909061657994545,0.013830775021403731,1.1047369408208583
5.202,1.0954864544746643,0.013894982873120118,1.1093814373477844
5.2224,1.0985001105469427,-0.014511947569271686,1.083988162977671
5.242800000000001,1.0998976893920982,-0.027667279107901108,1.072230410284197
5.2632,1.0996562611338883,-0.03165876794670164,1.0679974931871867
5.283600000000001,1.0977797868512178,0.012207587582144104,1.109987374433362
5.304,1.0942990535892865,-0.02377718515568058,1.070521868433606
5.324400000000001,1.089271169240938,-0.010136327085973751,1.0791348421549642
5.3448,1.0827786255856329,-0.011926280769010162,1.0708523448166227
5.365200000000001,1.074927944858616,-0.0010513459253909258,1.073876598933225
5.3856,1.065847932055841,-0.03872559611693014,1.0271223359389108
5.406000000000001,1.0556875616488186,0.0037755719358765713,1.0594631335846951
5.4264,1.0446135333817705,0.010477820476684113,1.0550913538584548
5.4468000000000005,1.0328075372527632,0.0017684417408932282,1.0345759789936564
5.4672,1.0204632725518963,-0.006217723433969435,1.0142455491179267
5.4876000000000005,1.0077832698647473,0.0019480033253756683,1.009731273190123
5.508,0.9949755681820232,0.007980926912802604,1.0029564950948258
5.5284,0.9822503016335856,-0.055451855128533005,0.9267984465050526
5.5488,0.9698162518478405,0.03911824616501389,1.0089344980128543
5.5692,0.9578774225014126,0.007801866453758529,0.9656792889551712
5.589600000000001,0.9466296922600028,-0.0130481716477404,0.9335815206122624
5.61,0.9362576010251309,-0.007819067503752022,0.9284385335213788
5.630400000000001,0.9269313222143608,0.00987483554698377,0.9368061577613446
5.6508,0.9188038707503795,-0.0023220787806873307,0.9164817919696921
5.671200000000001,0.9120085925670387,-0.04061368935562989,0.8713949032114088
5.6916,0.9066569768216923,0.04128985722718639,0.9479468340488787
5.712000000000001,0.9028368267085325,-0.0022108131446494524,0.900626013563883
5.7324,0.900610818884142,0.020403454234315995,0.921014273118458
5.752800000000001,0.9000154751405511,-0.013840996955687824,0.8861744781848633
5.7732,0.9010605631974203,0.030727541084915957,0.9317881042823363
5.7936000000000005,0.9037289364444601,0.005726873777845591,0.9094558102223057
5.814,0.907976815263413,0.012176876689509016,0.9201536919529221
5.8344000000000005,0.9137345053139914,-0.020905067322939095,0.8928294379910523
5.8548,0.9209075409989491,0.024222905793654017,0.9451304467926032
5.8752,0.9293782353476285,0.013796363290695769,0.9431745986383243
5.895600000000001,0.9390076108892547,0.02603692459129997,0.9650445354805546
5.916,0.9496376798364242,-0.012561751192831578,0.9370759286435927
5.936400000000001,0.9610940361681413,-0.009620542369215754,0.9514734937989255
5.9568,0.9731887170844576,0.046078333953678836,1.0192670510381365
5.977200000000001,0.9857232868852557,-0.021200316454430945,0.9645229704308247
5.9976,0.9984920926763965,-0.0027189940135664164,0.99577309866283
6.018000000000001,1.0112856384873488,0.022737827252053908,1.0340234657394027
6.0384,1.0238940224416113,0.001954499354297112,1.0258485217959084
6.058800000000001,1.0361103805867882,0.011659073595065872,1.047769454181854
6.0792,1.0477342808818668,-0.007988980585257504,1.0397453002966093
6.099600000000001,1.058575011657055,0.007401117756950375,1.0659761294140053
6.12,1.068454710592869,-0.02613053703470633,1.0423241735581628
6.1404000000000005,1.0772112828817781,0.03316261359236376,1.1103738964741419
6.1608,1.0847010606945253,-0.0023632809025713954,1.082337779791954
6.1812000000000005,1.0908011603176597,-0.013603564079937007,1.0771975962377227
6.201600000000001,1.0954114982890468,0.013327661640638287,1.1087391599296852
6.222,1.0984564334529205,-0.009214395747771066,1.0892420377051495
6.242400000000001,1.0998860079935069,-0.02668516942805507,1.073200838565452
6.2628,1.0996767670857637,-0.026934350115951106,1.0727424169698125
6.283200000000001,1.0978321437153404,0.013875463053802651,1.1117076067691432
6.3036,1.0943824023540736,-0.003191468762925338,1.0911909335911483
6.324000000000001,1.0893841424151265,-0.002674031193368783,1.0867101112217576
6.3444,1.0829193696345092,0.021554876119525255,1.1044742457540344
6.364800000000001,1.0750941506146992,-0.02253651617513487,1.0525576344395642
6.3852,1.0660368726050595,-0.014613555057296498,1.051423317547763
6.405600000000001,1.0558961370706028,-0.007697596183625509,1.0481985408869774
6.426,1.044838321609003,0.0018870317863414802,1.0467253533953444
6.446400000000001,1.033044850217148,-0.0008434290258115787,1.0322014211913366
6.4668,1.0207092166935638,-0.005737743847798153,1.0149714728457657
6.4872000000000005,1.0080338100133395,-0.001232528041912948,1.0068012819714265
6.5076,0.9952265937611506,-0.002146105525823494,0.9930804882353271
6.5280000000000005,0.9824976941024726,-0.014392087771035858,0.9681056063314367
6.548400000000001,0.9700559522736284,-0.016259859771081547,0.9537960925025468
6.5688,0.9581054981534967,0.005490327154478791,0.9635958253079755
6.589200000000001,0.946842401133776,-0.01781830165991056,0.9290240994738654
6.6096,0.9364514532365211,-0.02314710518381707,0.9133043480527041
6.630000000000001,0.9271031372578588,-0.0062458450225138665,0.9208572922353448
6.6504,0.918950829681138,-0.003153340323276318,0.9157974893578616
6.670800000000001,0.9121282842508975,0.045134469945964185,0.9572627541968617
6.6912,0.9067474374943116,-0.014094005517124674,0.8926534319771869
6.711600000000001,0.9028965721945935,0.018865214499389896,0.9217617866939835
6.732,0.9006388689479992,0.014943766684092637,0.9155826356320917
6.752400000000001,0.9000113695688183,-0.023778899104074724,0.8762324704647436
6.7728,0.9010243693496258,0.015465059548051994,0.9164894288976778
6.793200000000001,0.9036612481478884,-0.023677612803866356,0.879983635344022
6.8136,0.907878743070266,-0.05318344475993482,0.8546952983103311
6.8340000000000005,0.9136076582807164,0.012126390487187616,0.9257340487679041
6.8544,0.9207540002866806,-0.03511781166875439,0.8856361886179263
6.8748000000000005,0.9292005200768747,0.009018689236118297,0.938219209312993
6.895200000000001,0.9388086368090474,-0.013680217954744332,0.9251284188543031
6.9156,0.949420711486042,0.033191015923797446,0.9826117274098395
6.936000000000001,0.96086263331628,0.02137018798632018,0.9822328213026001
6.9564,0.9729466763246145,-0.009067716077027754,0.9638789602475868
6.976800000000001,0.9854745793455629,-0.013756752220573647,0.9717178271249893
6.9972,0.9982407988658898,-0.024281548061882412,0.9739592508040074
7.017600000000001,1.0110358813476392,-0.008818452645851828,1.0022174287017873
7.038,1.0236498997023722,-0.005607109903690182,1.018042789798682
7.058400000000001,1.03587589753489,-0.007293870887833708,1.0285820266470564
7.0788,1.0475132846472082,0.0031340771054472793,1.0506473617526555
7.099200000000001,1.0583711280932528,0.011570429954577568,1.0699415580478304
7.1196,1.0682712847883975,0.00699308913986348,1.075264373928261
7.140000000000001,1.077051324277579,-0.015282878478128861,1.06176844579945
7.1604,1.0845671937085417,-0.02875582947603157,1.0558113642325102
7.1808000000000005,1.0906955812863863,0.027290636962049426,1.1179862182484357
7.201200000000001,1.095335939432551,-0.013788983690998752,1.0815469557415522
7.2216000000000005,1.0984121344545545,-0.013045871998700383,1.0853662624558542
7.242000000000001,1.0998736956606017,-0.010423786246022217,1.0894499094145795
7.2624,1.0996966434250046,-0.03686139100313297,1.0628352524218716
7.282800000000001,1.097883882618472,-0.009559480080809734,1.0883244025376624
7.3032,1.0944651549483118,-0.009593116280158954,1.0848720386681527
7.323600000000001,1.0894965509904915,0.01240716596687025,1.1019037169573618
7.344,1.0830595899195814,0.01396914298214672,1.097028732901728
7.364400000000001,1.0752598820353136,7.54177817253868e-05,1.0753352998170391
7.3848,1.0662253960295005,0.018636967482286073,1.0848623635117867
7.405200000000001,1.0561043594220056,0.00679929967602524,1.062903659098031
7.4256,1.0450628266130275,-0.0003136422320510954,1.0447491843809764
7.446000000000001,1.0332819544522984,0.00321856336596446,1.036500517818263
7.4664,1.0209550300245642,-0.0038130698716279873,1.0171419601529363
7.486800000000001,1.0082842994160208,-0.007896990280669007,1.000387309135352
7.507200000000001,0.9954776494917063,-0.005354670737879329,0.9901229787538269
7.5276000000000005,0.9827451971254353,-0.02256022662940014,0.9601849704960351
7.548000000000001,0.9702958418422961,0.0056088341063259195,0.9759046759486221
7.5684000000000005,0.9583338384340232,-0.019862472218591613,0.9384713662154316
7.588800000000001,0.9470554457798339,0.016832625281472727,0.9638880710613067
7.6092,0.9366457068550703,-0.004989171603218977,0.9316565352518513
7.629600000000001,0.9272754127575602,0.0009898996330018148,0.928265312390562
7.65,0.9190983005625053,0.009876735525619127,0.9289750360881244
7.670400000000001,0.9122485309802701,0.012866289301258558,0.9251148202815287
7.6908,0.9068384872007974,-0.03141246817266906,0.8754260190281283
7.711200000000001,0.9029569310386794,-0.0041380735232794345,0.8988188575153999
7.7316,0.9006675466307621,0.017603578241615646,0.9182711248723777
7.752000000000001,0.9000078955796184,-0.03396211638864509,0.8660457791909733
7.7724,0.9009888006857071,0.007745609507901268,0.9087344101936083
7.792800000000001,0.903594168379233,-0.04511128458804379,0.8584828837911892
7.8132,0.9077812527650451,-0.02045013687271207,0.887331115892333
7.833600000000001,0.9134813569484257,0.000772611036803762,0.9142539679852295
7.854000000000001,0.9206009601352168,-0.03313430204643907,0.8874666580887777
7.8744000000000005,0.9290232520141154,-0.019710214753683012,0.9093130372604323
7.894800000000001,0.9386100492467476,-0.029436700149271737,0.9091733490974759
7.9152000000000005,0.9492040626219361,0.03296269864415119,0.9821667612660874
7.935600000000001,0.9606314776772981,0.003284555109746679,0.9639160327870447
7.956,0.9727048064482676,0.011345805557053388,0.984050612005321
7.976400000000001,0.9852259635563221,-0.00445350201030309,0.9807724615460189
7.9968,0.9979895161674543,-0.007068634975143982,0.9909208811923104
8.0172,1.0107860544993061,-0.032329483773020654,0.9784565707262854
8.037600000000001,1.0234056275775145,-0.0058367472549572565,1.0175688803225573
8.058,1.0356411878713248,-0.015229844236232467,1.0204113436350923
8.0784,1.0472919882928213,0.017158478485846725,1.064450466778668
8.0988,1.0581668758256824,0.022822037333151468,1.080988913158834
8.119200000000001,1.0680874277453873,0.029331574311483553,1.0974190020568708
8.1396,1.0768908789753389,0.01705103878922464,1.0939419177645635
8.16,1.0844327925502015,-0.011973078738459722,1.0724597138117418
8.1804,1.0905894293725296,-0.02231793971920789,1.0682714896533216
8.200800000000001,1.0952597783824474,0.015333263632901722,1.1105930420153491
8.221200000000001,1.0983672138316614,0.007125856349445779,1.1054930701811072
8.2416,1.0998607524711543,-0.035370769013540616,1.0644899834576138
8.262,1.0997158900260613,0.007109635854875382,1.1068255258809367
8.2824,1.0979350032338018,0.016290396449757327,1.1142253996835592
8.302800000000001,1.0945473108492896,0.0011785117836325993,1.0957258226329223
8.3232,1.089608394257,-0.0037010734201868307,1.0859073208368133
8.3436,1.083199285555141,-0.016152969752327113,1.0670463158028138
8.364,1.07542513807361,-0.02893069399126776,1.0464944440823423
